Country_1,Country_2,Country_1_raw_count,Country_2_raw_count,Delay,Pearson
Albania,Brunei,223,127,-0.0,66.57687739446898
Albania,Bulgaria,223,359,-0.0,68.45361048689249
Albania,Burkina Faso,223,246,-0.0,67.3794122289582
Albania,Burma,223,14,-0.0,51.95469366938497
Albania,Cabo Verde,223,6,-0.0,65.9485952430958
Albania,Cambodia,223,107,-0.0,66.63851157374053
Albania,Cameroon,223,139,-0.0,66.53833226132123
Albania,Canada,223,7398,-0.0,66.69185429937612
Albania,Central African Republic,223,3,-0.0,63.42849802548257
Albania,Chad,223,5,-0.0,65.25968676299048
Albania,Chile,223,2449,-0.0,67.05358484979114
Albania,China,223,82198,23.0,31.913312816068167
Albania,Colombia,223,798,-0.0,67.59321032367473
Albania,Congo (Brazzaville),223,19,-0.0,56.81525441348927
Albania,Congo (Kinshasa),223,81,-0.0,67.24476277113536
Albania,Costa Rica,223,330,-0.0,68.42103828170838
Albania,Cote d'Ivoire,223,168,-0.0,64.22905701269134
Albania,Croatia,223,790,-0.0,67.7382933846491
Albania,Cuba,223,170,-0.0,64.60411912176059
Albania,Cyprus,223,230,-0.0,68.50081819529386
Albania,Czechia,223,3001,-0.0,68.29776649527871
Albania,Denmark,223,2755,-0.0,67.5841617533742
Albania,Diamond Princess,223,712,22.0,36.197562146311576
Albania,Djibouti,223,18,-0.0,63.55214332323393
Albania,Dominica,223,11,-0.0,62.712374324587806
Albania,Dominican Republic,223,901,-0.0,65.38625127518185
Albania,Ecuador,223,1962,-0.0,67.0755028634515
Albania,Egypt,223,656,-0.0,68.49926092181325
Albania,El Salvador,223,30,-0.0,62.056837102037505
Albania,Equatorial Guinea,223,12,-0.0,67.14537750718387
Albania,Eritrea,223,12,-0.0,60.41682601629782
Albania,Estonia,223,715,-0.0,68.50659452261783
Albania,Eswatini,223,9,-0.0,66.67686876909274
Albania,Ethiopia,223,23,-0.0,67.6272668612483
Albania,Fiji,223,5,-0.0,65.93646102849472
Albania,Finland,223,1352,-0.0,68.79227165495128
Albania,France,223,45170,-0.0,68.65911667083645
Albania,Gabon,223,7,-0.0,66.97224770161925
Albania,Gambia,223,4,-0.0,67.11545656770343
Albania,Georgia,223,103,-0.0,67.6364268407266
Albania,Germany,223,66885,-0.0,68.43325172944458
Albania,Ghana,223,152,-0.0,65.4494766111386
Albania,Greece,223,1212,-0.0,68.49673303292191
Albania,Grenada,223,9,-0.0,60.48221358662491
Albania,Guatemala,223,36,-0.0,67.66633200962218
Albania,Guinea,223,22,-0.0,59.47526150075985
Albania,Guinea-Bissau,223,8,-0.0,50.54053070195263
Albania,Guyana,223,8,7.0,54.67802468673438
Albania,Haiti,223,15,-0.0,64.32238743764655
Albania,Holy See,223,6,-0.0,65.56467449975406
Albania,Honduras,223,139,-0.0,64.43447983565338
Albania,Hungary,223,447,-0.0,67.8585617460563
Albania,Iceland,223,1086,-0.0,68.58346765524425
Albania,India,223,1251,-0.0,68.03933121822955
Albania,Indonesia,223,1414,-0.0,68.34121928212032
Albania,Iran,223,41495,-0.0,66.85834966156374
Albania,Iraq,223,630,-0.0,68.3801208356195
Albania,Ireland,223,2910,-0.0,67.82402856960897
Albania,Israel,223,4695,-0.0,66.05396219366767
Albania,Italy,223,101739,-0.0,68.1618428315207
Albania,Jamaica,223,36,-0.0,68.06226399842213
Albania,Japan,223,1866,-0.0,64.52353234986128
Albania,Jordan,223,268,-0.0,68.05297585323788
Albania,Kazakhstan,223,302,-0.0,64.35946002982243
Albania,Kenya,223,50,-0.0,67.11896012913067
Albania,Korea South,223,9661,-0.0,49.046750324269595
Albania,Kosovo,223,94,-0.0,57.464951067341296
Albania,Kuwait,223,266,-0.0,63.84655949342668
Albania,Kyrgyzstan,223,94,-0.0,64.6463196568347
Albania,Laos,223,8,-0.0,61.46228604310712
Albania,Latvia,223,376,-0.0,68.37530181217872
Albania,Lebanon,223,446,-0.0,68.52846820550026
Albania,Liberia,223,3,-0.0,63.60399655456149
Albania,Libya,223,8,-0.0,50.83920167900343
Albania,Liechtenstein,223,62,-0.0,66.45353683850075
Albania,Lithuania,223,491,-0.0,66.7304383717119
Albania,Luxembourg,223,1988,-0.0,67.71107947330502
Albania,MS Zaandam,223,2,-0.0,46.82883497472852
Albania,Madagascar,223,43,-0.0,64.19645607777521
Albania,Malaysia,223,2626,-0.0,68.54157216838063
Albania,Maldives,223,17,-0.0,60.244037006318344
Albania,Mali,223,25,-0.0,54.80262542099228
Albania,Malta,223,156,-0.0,68.19102034862536
Albania,Mauritania,223,5,-0.0,67.05926032675589
Albania,Mauritius,223,128,-0.0,65.30255754328704
Albania,Mexico,223,993,-0.0,66.73696998612755
Albania,Moldova,223,298,-0.0,67.80666825563925
Albania,Monaco,223,49,-0.0,67.93360952130358
Albania,Mongolia,223,12,-0.0,65.84251616619882
Albania,Montenegro,223,91,-0.0,66.0710417820975
Albania,Morocco,223,556,-0.0,66.36057579557371
Albania,Mozambique,223,8,-0.0,63.6238125139414
Albania,Namibia,223,11,-0.0,68.16239419494772
Albania,Nepal,223,5,-0.0,61.79524797047631
Albania,Netherlands,223,11817,-0.0,68.443055828754
Albania,New Zealand,223,589,-0.0,64.34689690107699
Albania,Nicaragua,223,4,-0.0,65.03478670628293
Albania,Niger,223,27,-0.0,59.5408167485604
Albania,Nigeria,223,131,-0.0,65.62854907886138
Albania,North Macedonia,223,285,-0.0,68.03371580383693
Albania,Norway,223,4445,-0.0,68.35894724559782
Albania,Oman,223,179,-0.0,67.9255895112147
Albania,Pakistan,223,1717,-0.0,68.01546324910598
Albania,Panama,223,989,-0.0,67.0067027420988
Albania,Papua New Guinea,223,1,-0.0,61.35087594954533
Albania,Paraguay,223,64,-0.0,68.28217081265126
Albania,Peru,223,950,-0.0,67.96420767620211
Albania,Philippines,223,1546,-0.0,66.7069416550148
Albania,Poland,223,2055,-0.0,67.90397013363419
Albania,Portugal,223,6408,-0.0,66.86645320405934
Albania,Qatar,223,693,-0.0,62.77570634475508
Albania,Romania,223,2109,-0.0,66.92900293298361
Albania,Russia,223,1836,-0.0,65.7982315938456
Albania,Rwanda,223,70,-0.0,67.47845415571831
Albania,Saint Kitts and Nevis,223,7,-0.0,52.399146001009655
Albania,Saint Lucia,223,9,-0.0,62.74358209906359
Albania,Saint Vincent and the Grenadines,223,1,-0.0,57.647017429492955
Albania,San Marino,223,230,-0.0,65.86204338258791
Albania,Saudi Arabia,223,1453,-0.0,68.24833922988138
Albania,Senegal,223,162,-0.0,68.45215293513317
Albania,Serbia,223,785,-0.0,66.94337180414756
Albania,Seychelles,223,8,-0.0,64.16633693966702
Albania,Singapore,223,879,-0.0,67.72333426270822
Albania,Slovakia,223,336,-0.0,68.18218641173534
Albania,Slovenia,223,756,-0.0,68.2547072605746
Albania,Somalia,223,3,-0.0,66.40431009947766
Albania,South Africa,223,1326,-0.0,66.78803267746659
Albania,Spain,223,87956,-0.0,68.38888602520628
Albania,Sri Lanka,223,122,-0.0,66.70890321453784
Albania,Sudan,223,6,-0.0,67.2381533181896
Albania,Suriname,223,8,-0.0,66.89701514114134
Albania,Sweden,223,4028,-0.0,68.46629133648256
Albania,Switzerland,223,15922,-0.0,68.49783619583528
Albania,Syria,223,10,-0.0,61.132422270817685
Albania,Taiwan*,223,306,-0.0,67.75885673147144
Albania,Tanzania,223,19,-0.0,66.32411003987087
Albania,Thailand,223,1524,-0.0,67.94978399439502
Albania,Timor-Leste,223,1,-0.0,62.09360458027318
Albania,Togo,223,30,-0.0,66.25711956710995
Albania,Trinidad and Tobago,223,82,-0.0,66.23620817107135
Albania,Tunisia,223,312,-0.0,67.06399757368544
Albania,Turkey,223,10827,-0.0,61.52941494494453
Albania,US,223,161807,-0.0,65.99729968598797
Albania,Uganda,223,33,-0.0,62.65680899727198
Albania,Ukraine,223,548,-0.0,62.44716478067695
Albania,United Arab Emirates,223,611,-0.0,67.72721885506296
Albania,United Kingdom,223,22453,-0.0,67.16732932353266
Albania,Uruguay,223,310,-0.0,67.62927908303865
Albania,Uzbekistan,223,149,-0.0,66.37201128209118
Albania,Venezuela,223,135,-0.0,67.89244018275448
Albania,Vietnam,223,203,-0.0,67.99805313720805
Albania,West Bank and Gaza,223,116,-0.0,67.03949896257821
Albania,Zambia,223,35,-0.0,62.24828059025451
Albania,Zimbabwe,223,7,-0.0,64.77820288360292
Algeria,Afghanistan,584,170,-0.0,68.36066968693511
Algeria,Albania,584,223,-0.0,67.90662904039445
Algeria,Andorra,584,370,-0.0,68.69087951607062
Algeria,Angola,584,7,-0.0,67.85556682173504
Algeria,Antigua and Barbuda,584,7,-0.0,66.88519146985644
Algeria,Argentina,584,820,-0.0,68.84516259968365
Algeria,Armenia,584,482,-0.0,68.42291637071227
Algeria,Australia,584,4361,-0.0,68.94888017748693
